ts_utc,ts_local,gen_biomass_mw,gen_coal_derived_gas_mw,gen_gas_mw,gen_geothermal_mw,gen_hard_coal_mw,gen_hydro_pumped_storage_consumption_mw,gen_hydro_pumped_storage_mw,gen_hydro_reservoir_mw,gen_hydro_run_of_river_mw,gen_lignite_mw,gen_oil_mw,gen_other_mw,gen_other_renewable_mw,gen_solar_mw,gen_waste_mw,gen_wind_offshore_mw,gen_wind_onshore_mw,gen_total_mw
2025-10-03T17:00Z,2025-10-03 19:00,4733.103,557.528,5629.075,27.479,626.327,36.320,3809.827,184.812,1346.763,4056.415,292.292,140.280,85.282,62.988,830.223,5625.391,21329.663,49337.448
2025-10-03T18:00Z,2025-10-03 20:00,4494.349,556.327,5008.780,28.080,1022.607,359.970,2463.400,91.672,1298.633,2721.860,289.950,140.280,84.852,46.133,819.065,5153.577,26069.204,50288.770
2025-10-03T19:00Z,2025-10-03 21:00,4311.487,600.508,4737.988,28.523,1057.140,1237.355,320.715,113.480,1286.523,2459.477,290.045,140.280,84.916,35.342,817.973,4636.894,29986.783,50908.072
2025-10-03T20:00Z,2025-10-03 22:00,4106.600,607.630,4371.990,29.087,945.065,1803.637,235.700,152.983,1287.334,2503.827,289.947,140.280,84.662,19.716,825.495,4003.391,30735.489,50339.198
2025-10-03T21:00Z,2025-10-03 23:00,3947.926,587.572,4029.895,29.350,833.180,2895.238,109.555,165.620,1274.021,2481.790,289.812,140.280,83.901,17.131,835.082,3926.884,32790.121,51542.122
2025-10-03T22:00Z,2025-10-04 00:00,3849.421,557.930,2845.762,29.405,894.395,1888.638,348.507,149.368,1246.341,2304.120,275.425,140.280,78.687,18.871,806.925,4188.645,32151.304,49885.386
2025-10-03T23:00Z,2025-10-04 01:00,3836.606,612.000,2023.745,29.347,876.663,1837.915,260.755,161.683,1254.226,2168.193,275.365,140.280,70.311,10.943,803.173,2611.020,32141.989,47276.296
2025-10-04T00:00Z,2025-10-04 02:00,3794.065,620.740,1939.967,29.186,860.192,3252.852,50.568,162.892,1256.118,2157.693,275.183,140.280,70.256,10.638,800.128,2236.069,31856.971,46260.946
2025-10-04T01:00Z,2025-10-04 03:00,3781.813,619.750,1930.940,29.010,836.888,3893.293,108.523,143.385,1247.625,2164.963,275.217,140.280,60.147,10.487,792.700,2296.871,31116.590,45555.189
2025-10-04T02:00Z,2025-10-04 04:00,3812.927,582.765,1929.023,28.564,829.745,3916.805,35.785,206.928,1237.937,2207.445,275.250,140.280,60.201,10.441,796.845,2278.894,30081.633,44514.662
2025-10-04T03:00Z,2025-10-04 05:00,3876.425,591.038,1948.400,28.074,838.747,3833.262,28.823,164.420,1233.474,2172.832,275.215,140.280,59.772,10.728,800.700,2307.883,32341.651,46818.462
2025-10-04T04:00Z,2025-10-04 06:00,4000.625,564.565,2054.095,27.203,828.255,3536.910,43.538,112.585,1216.609,2177.557,275.250,140.620,59.314,12.483,797.170,2557.340,35258.403,50125.613
2025-10-04T05:00Z,2025-10-04 07:00,4096.133,539.972,2012.410,26.925,688.690,1735.070,238.840,66.632,1223.488,1945.642,275.217,140.493,60.175,265.330,793.337,3022.966,37301.311,52697.563
2025-10-04T06:00Z,2025-10-04 08:00,4107.454,562.077,2029.173,26.388,543.793,1203.862,859.503,127.095,1224.649,1894.398,275.183,140.280,60.405,1671.327,798.207,4066.128,38203.548,56589.604
2025-10-04T07:00Z,2025-10-04 09:00,4107.288,581.720,2004.588,25.761,565.217,334.645,3809.062,266.905,1231.019,1888.303,275.317,140.280,59.277,3827.899,794.817,4821.392,35649.121,60047.967
2025-10-04T08:00Z,2025-10-04 10:00,4039.280,619.678,2073.363,25.256,584.268,476.332,2971.753,158.820,1237.798,1895.963,275.248,140.502,59.070,6866.578,801.602,5211.751,34110.914,61071.840
2025-10-04T09:00Z,2025-10-04 11:00,3904.464,593.115,2016.918,23.647,571.492,1340.438,1582.088,33.733,1253.599,1896.023,275.385,140.660,60.778,10372.249,804.475,4712.587,33241.042,61482.252
2025-10-04T10:00Z,2025-10-04 12:00,3792.700,611.820,1944.115,21.230,562.260,2660.070,341.410,61.335,1259.274,1890.845,275.248,140.407,60.741,12883.520,799.808,4664.964,33456.355,62766.032
2025-10-04T11:00Z,2025-10-04 13:00,3773.542,626.925,1886.785,19.860,555.315,3378.765,197.713,102.260,1272.044,1897.037,275.217,140.280,60.965,13703.387,801.382,4861.452,31544.818,61718.984
2025-10-04T12:00Z,2025-10-04 14:00,3767.785,604.385,1857.125,20.034,547.690,3447.798,177.505,72.968,1403.346,1881.203,275.183,140.280,61.584,13617.969,810.640,4730.151,31305.801,61273.648
2025-10-04T13:00Z,2025-10-04 15:00,3776.357,547.695,1852.560,21.101,554.030,2797.668,127.890,69.282,1370.440,1885.940,275.252,140.185,61.515,10695.406,805.487,4724.500,32630.136,59537.777
2025-10-04T14:00Z,2025-10-04 16:00,3913.661,508.772,1884.688,21.446,562.393,1409.558,855.903,66.668,1291.354,1877.790,275.420,140.132,60.729,7291.012,794.263,5093.004,34692.422,59329.656
2025-10-04T15:00Z,2025-10-04 17:00,4166.064,509.070,1920.648,22.139,564.890,1389.477,1690.053,77.360,1280.989,1917.115,275.450,140.238,60.425,3726.145,802.685,5216.525,35523.665,57893.460
2025-10-04T16:00Z,2025-10-04 18:00,4508.727,445.340,2044.535,24.247,594.183,413.070,3109.222,68.445,1298.713,1916.832,275.315,140.280,59.923,707.936,794.185,7049.443,38691.225,61728.551
2025-10-04T17:00Z,2025-10-04 19:00,4561.413,430.158,2302.560,25.501,630.010,320.332,3213.065,94.025,1349.302,2071.528,275.152,140.280,59.056,53.638,790.390,6841.406,40773.856,63611.340
2025-10-04T18:00Z,2025-10-04 20:00,4467.502,432.082,2078.550,25.806,607.023,309.560,1965.660,67.127,1329.971,2273.610,275.282,140.280,58.732,33.186,794.585,6813.907,41182.486,62545.790
2025-10-04T19:00Z,2025-10-04 21:00,4315.549,468.695,1900.757,26.218,586.253,512.970,1768.430,69.347,1315.936,2231.120,275.317,140.280,58.664,19.346,796.675,5898.096,39212.404,59083.088
2025-10-04T20:00Z,2025-10-04 22:00,3995.459,493.495,1893.443,26.670,558.440,553.340,1342.000,69.942,1289.715,2189.380,275.282,140.048,59.981,22.182,802.322,5605.693,37568.140,56332.193
2025-10-04T21:00Z,2025-10-04 23:00,3847.299,497.632,1868.205,26.805,531.530,2025.215,326.930,27.295,1278.708,2162.387,275.250,139.900,58.419,10.751,805.112,5469.644,37316.144,54642.014
2025-10-04T22:00Z,2025-10-05 00:00,3709.962,519.618,1961.033,27.044,537.770,2731.575,97.987,58.638,1256.032,2169.370,279.053,139.900,58.021,10.369,815.545,4666.153,36460.839,52767.332
2025-10-04T23:00Z,2025-10-05 01:00,3649.041,540.610,1925.697,26.846,510.880,3756.977,123.200,218.540,1270.088,2152.438,279.033,139.900,57.260,10.150,808.697,4187.030,35426.367,51325.778
2025-10-05T00:00Z,2025-10-05 02:00,3631.728,586.970,1887.513,26.770,506.597,3862.255,150.220,289.973,1261.046,2158.830,279.285,139.900,55.618,10.307,808.188,3388.207,33964.074,49145.224
2025-10-05T01:00Z,2025-10-05 03:00,3640.694,561.340,1917.160,26.771,506.935,3440.628,192.835,213.735,1265.238,2170.255,279.035,139.988,55.253,11.004,800.570,3671.402,34570.134,50022.348
2025-10-05T02:00Z,2025-10-05 04:00,3663.622,625.215,1917.827,26.883,499.512,2497.392,727.175,277.310,1289.548,2153.775,279.000,139.900,55.591,11.112,798.898,3577.034,33559.959,49602.361
2025-10-05T03:00Z,2025-10-05 05:00,3725.479,651.717,1908.290,27.009,500.877,2444.275,819.775,323.765,1293.669,2162.345,279.033,139.900,55.455,11.220,798.690,3595.369,33414.806,49707.399
2025-10-05T04:00Z,2025-10-05 06:00,3859.123,638.395,1935.842,26.412,505.632,2430.198,248.762,205.963,1255.695,2159.780,279.067,140.213,55.602,12.257,788.952,3481.857,33899.853,49493.406
2025-10-05T05:00Z,2025-10-05 07:00,3947.297,546.773,1890.215,26.429,525.470,2108.867,897.378,259.730,1260.323,2149.095,279.000,140.280,55.562,279.254,783.395,3994.733,34529.456,51564.388
2025-10-05T06:00Z,2025-10-05 08:00,3945.784,521.253,1908.090,26.222,543.003,1962.278,526.360,178.525,1282.002,2134.185,279.067,140.280,55.795,3130.576,789.835,4855.512,35093.173,55409.661
2025-10-05T07:00Z,2025-10-05 09:00,3843.554,519.825,2011.575,25.870,564.587,2755.702,183.645,203.268,1278.722,2123.300,279.135,140.280,59.208,7939.978,776.875,4271.779,33977.332,58198.931
2025-10-05T08:00Z,2025-10-05 10:00,3733.529,519.920,2048.918,26.016,559.060,3214.680,127.617,283.225,1287.623,2111.898,279.200,140.185,58.926,12385.196,763.140,3850.938,33403.114,61578.504
2025-10-05T09:00Z,2025-10-05 11:00,3641.277,528.423,2097.765,25.957,547.875,3932.945,105.537,285.350,1276.425,2119.495,279.570,139.978,60.543,14944.516,764.493,4086.707,32194.165,63098.074
2025-10-05T10:00Z,2025-10-05 12:00,3579.083,522.805,2017.320,25.913,549.385,4129.030,23.715,282.762,1310.681,2135.983,279.035,139.900,60.532,17187.229,769.213,3364.691,33914.772,66163.019
2025-10-05T11:00Z,2025-10-05 13:00,3568.678,505.722,1983.408,25.794,542.450,4023.015,61.593,174.110,1418.656,2125.693,279.097,139.900,60.437,17816.355,769.758,3099.438,34034.608,66605.696
2025-10-05T12:00Z,2025-10-05 14:00,3568.973,502.215,1977.625,25.961,528.660,4091.035,98.118,198.120,1408.394,2124.930,279.067,139.995,60.512,16573.284,764.933,3219.678,33178.303,64648.766
2025-10-05T13:00Z,2025-10-05 15:00,3593.902,502.678,2008.480,25.811,577.565,3441.970,124.843,202.120,1277.169,2124.435,279.332,140.110,59.879,13713.290,767.590,3700.426,32599.725,61697.354
2025-10-05T14:00Z,2025-10-05 16:00,3703.050,505.373,1990.253,25.678,686.990,2436.812,221.530,126.225,1291.438,2130.100,279.170,139.900,58.045,9371.209,775.950,4063.115,33542.677,58910.701
2025-10-05T15:00Z,2025-10-05 17:00,3933.792,511.185,2038.720,25.714,835.102,773.805,378.952,176.082,1305.944,2496.758,279.433,139.900,58.797,3962.852,778.058,5807.684,34584.271,57313.245
2025-10-05T16:00Z,2025-10-05 18:00,4312.487,503.803,2637.955,26.088,933.320,87.688,3008.930,171.805,1341.970,3311.085,279.267,139.900,61.431,489.095,772.100,5529.930,35634.080,59153.245
2025-10-05T17:00Z,2025-10-05 19:00,4470.738,496.938,3281.903,26.132,1009.190,45.782,4395.548,170.580,1391.679,4277.062,279.097,139.993,62.274,25.840,767.347,3835.385,36423.009,61052.715
2025-10-05T18:00Z,2025-10-05 20:00,4375.726,508.502,2978.675,26.299,838.217,119.250,3514.688,53.060,1343.880,4420.795,279.065,140.315,61.907,19.807,765.847,4093.242,37739.086,61159.112
2025-10-05T19:00Z,2025-10-05 21:00,4225.200,504.260,2689.505,26.684,808.730,244.535,2129.065,75.680,1335.475,4534.238,279.202,141.610,61.123,17.737,765.602,4233.170,38387.691,60214.972
2025-10-05T20:00Z,2025-10-05 22:00,4058.738,502.110,2585.057,27.175,933.440,187.338,2138.887,154.653,1339.795,3776.540,279.197,141.562,61.293,16.250,769.697,4745.837,36693.576,58223.808
2025-10-05T21:00Z,2025-10-05 23:00,3913.411,521.740,2596.972,27.352,915.320,935.575,859.480,176.262,1348.953,3187.693,279.400,142.803,59.703,15.891,771.942,5069.430,36396.232,56282.584
2025-10-05T22:00Z,2025-10-06 00:00,3696.859,517.595,2970.585,27.510,726.745,2933.510,90.892,46.410,1300.051,3121.100,282.780,149.160,63.783,15.915,739.055,5075.890,35425.754,54250.083
2025-10-05T23:00Z,2025-10-06 01:00,3644.046,509.083,2642.267,27.861,426.870,4528.843,1.845,46.677,1309.484,3024.850,282.690,162.520,80.600,15.802,738.197,5766.768,36288.904,54968.466
2025-10-06T00:00Z,2025-10-06 02:00,3612.714,508.637,2592.878,27.802,542.722,4692.695,4.225,40.942,1312.364,3046.280,282.725,163.192,80.342,16.270,736.697,5985.429,35639.000,54592.221
2025-10-06T01:00Z,2025-10-06 03:00,3620.687,506.832,2956.235,27.687,637.225,4568.210,1.130,30.200,1296.921,3054.363,282.722,163.225,80.247,16.019,729.065,5599.262,34853.300,53855.121
2025-10-06T02:00Z,2025-10-06 04:00,3674.703,501.607,3374.238,27.505,679.745,3312.620,181.748,33.082,1306.197,3048.565,282.690,163.197,80.522,15.553,733.450,4792.562,34205.034,53100.399
2025-10-06T03:00Z,2025-10-06 05:00,3745.647,506.975,4139.795,27.152,818.003,2216.520,152.325,33.087,1319.803,3750.577,282.955,163.317,78.508,16.170,730.862,4992.520,33326.525,54084.222
2025-10-06T04:00Z,2025-10-06 06:00,3999.593,496.033,5780.200,26.266,1440.155,1401.255,400.728,50.248,1382.921,5144.398,283.392,178.660,76.988,16.842,713.872,4446.721,33116.904,57553.920
2025-10-06T05:00Z,2025-10-06 07:00,4306.969,472.820,8109.960,25.866,2073.015,34.252,2096.767,227.870,1408.898,6419.993,283.025,206.272,76.320,189.739,722.148,5596.721,30797.933,63014.316
2025-10-06T06:00Z,2025-10-06 08:00,4332.761,505.837,8634.257,25.900,2621.693,9.082,2828.713,333.015,1444.638,7330.528,282.793,206.510,73.545,2208.093,719.165,4504.609,29166.601,65218.658
2025-10-06T07:00Z,2025-10-06 09:00,4178.196,505.850,8578.700,25.998,3025.320,214.532,771.100,145.727,1416.064,7515.475,282.923,206.555,73.411,5580.108,721.258,3588.475,27736.081,64351.241
2025-10-06T08:00Z,2025-10-06 10:00,3951.165,500.043,8989.365,25.894,3149.347,98.883,1197.438,349.548,1410.786,7706.580,282.873,206.605,74.534,8367.621,745.903,3144.924,26541.544,66644.167
2025-10-06T09:00Z,2025-10-06 11:00,3782.423,521.810,8697.660,25.730,3379.285,15.410,1347.390,288.188,1412.249,7758.935,283.123,206.197,76.249,9899.882,741.247,2937.490,26345.404,67703.261
2025-10-06T10:00Z,2025-10-06 12:00,3717.475,512.700,7980.082,25.817,3632.510,750.642,313.317,149.600,1419.514,7886.430,282.788,206.350,77.932,10697.097,782.767,2907.788,25763.334,66355.501
2025-10-06T11:00Z,2025-10-06 13:00,3607.101,502.022,7421.880,25.841,3693.775,896.202,274.205,158.205,1422.949,7898.845,282.722,206.463,78.865,10561.913,816.415,2644.610,25016.158,64611.969
2025-10-06T12:00Z,2025-10-06 14:00,3551.228,483.580,8014.137,25.868,3545.840,833.852,464.970,238.257,1466.300,7948.930,282.790,206.387,79.052,9198.259,799.350,2451.990,23988.866,62745.805
2025-10-06T13:00Z,2025-10-06 15:00,3644.788,498.332,8678.028,25.969,3113.077,618.565,584.785,166.668,1484.459,8587.222,282.790,207.890,79.415,6844.366,813.202,2197.574,22194.804,59403.369
2025-10-06T14:00Z,2025-10-06 16:00,3893.923,494.822,9444.750,25.975,3100.332,429.493,266.180,84.345,1499.933,9360.532,282.822,222.675,81.187,4316.892,786.670,1898.088,20722.446,56481.574
2025-10-06T15:00Z,2025-10-06 17:00,4259.338,523.130,10684.815,25.952,2988.145,189.887,1789.530,227.137,1529.973,9593.300,282.855,223.108,80.875,1738.404,799.283,1513.955,19232.687,55492.487
2025-10-06T16:00Z,2025-10-06 18:00,4583.237,514.120,11360.702,25.946,3135.488,0.667,4242.078,395.640,1601.526,9790.190,283.123,223.585,80.988,184.490,822.013,1271.510,17241.584,55756.219
2025-10-06T17:00Z,2025-10-06 19:00,4595.646,511.135,11695.965,26.195,3020.352,0.927,3202.588,467.772,1633.887,10177.142,282.690,223.852,81.607,27.842,799.097,1309.448,15375.176,53430.396
2025-10-06T18:00Z,2025-10-06 20:00,4508.025,536.082,11023.670,26.348,2917.657,1.272,3508.312,505.988,1644.462,10212.200,282.788,223.925,81.426,22.350,792.275,996.682,13994.839,51277.029
2025-10-06T19:00Z,2025-10-06 21:00,4275.009,548.200,10763.790,26.652,2897.420,16.325,1720.595,451.575,1618.815,9958.873,282.855,223.982,81.077,18.376,787.497,832.847,12144.158,46631.721
2025-10-06T20:00Z,2025-10-06 22:00,4052.646,545.553,10344.257,27.266,2868.122,166.935,382.525,291.988,1628.199,9866.132,282.855,224.075,81.145,15.578,798.685,774.198,10417.630,42600.855
2025-10-06T21:00Z,2025-10-06 23:00,3886.383,550.700,10261.562,27.416,2725.177,678.707,106.737,217.795,1614.659,9836.980,283.155,223.917,81.353,16.921,817.648,853.639,9489.302,40993.346
2025-10-06T22:00Z,2025-10-07 00:00,3679.250,544.225,10260.840,27.494,2571.842,2595.608,5.465,124.800,1576.026,9800.983,107.832,223.860,81.087,14.788,798.230,896.198,8344.373,39057.294
2025-10-06T23:00Z,2025-10-07 01:00,3632.808,532.860,10282.978,27.553,2412.570,4016.110,3.720,188.922,1580.583,9799.690,107.210,223.868,81.157,14.241,789.235,778.192,7166.620,37622.206
2025-10-07T00:00Z,2025-10-07 02:00,3626.193,543.130,10255.403,27.547,2420.608,4266.285,7.133,164.273,1572.099,9778.850,107.210,223.950,81.464,14.235,769.562,646.275,6235.172,36473.104
2025-10-07T01:00Z,2025-10-07 03:00,3630.182,547.967,10421.097,27.487,2438.670,4347.382,5.197,133.230,1585.486,9763.818,107.210,223.985,81.684,15.142,813.300,533.949,5390.556,35718.960
2025-10-07T02:00Z,2025-10-07 04:00,3718.313,533.628,10962.720,27.236,2669.665,4281.503,5.833,148.767,1587.593,9797.747,107.210,223.887,81.636,13.991,815.987,798.605,4570.520,36063.340
2025-10-07T03:00Z,2025-10-07 05:00,3862.855,536.730,11669.730,26.683,3108.102,1680.260,18.540,142.812,1591.798,9812.013,107.310,223.718,81.892,12.270,780.703,1123.540,3876.323,36975.019
2025-10-07T04:00Z,2025-10-07 06:00,4292.415,543.518,12907.270,26.067,3606.177,98.017,2159.015,409.058,1676.077,10294.655,107.657,223.660,80.752,13.958,776.995,1316.699,3369.566,41803.539
2025-10-07T05:00Z,2025-10-07 07:00,4559.281,599.918,13040.702,25.942,4079.810,7.388,4601.438,532.433,1748.202,10858.818,107.542,223.613,78.338,119.771,779.625,1719.496,3207.787,46282.716
2025-10-07T06:00Z,2025-10-07 08:00,4523.491,576.732,12795.327,25.894,4184.360,9.450,4171.333,396.405,1750.476,11231.440,107.242,223.900,75.789,1513.428,780.653,1983.293,3339.370,47679.134
2025-10-07T07:00Z,2025-10-07 09:00,4365.357,535.125,12515.948,26.142,4212.295,21.335,2925.455,283.195,1731.031,11248.180,107.377,223.995,76.581,4526.696,783.220,1939.914,3255.595,48756.107
2025-10-07T08:00Z,2025-10-07 10:00,3954.736,513.342,11744.795,23.371,4253.585,521.215,977.905,140.667,1695.720,11412.792,107.493,224.890,77.278,8080.529,783.720,2123.952,3114.019,49228.795
2025-10-07T09:00Z,2025-10-07 11:00,3774.258,580.595,11330.568,22.926,4148.955,880.472,548.190,158.608,1661.504,11341.682,107.343,224.945,79.402,11038.217,811.250,2414.434,3031.287,51274.162
2025-10-07T10:00Z,2025-10-07 12:00,3628.551,648.225,11174.753,18.322,4007.472,841.332,164.792,170.225,1637.341,11001.462,107.343,221.655,79.707,12614.819,824.683,2689.377,3118.379,52107.106
2025-10-07T11:00Z,2025-10-07 13:00,3590.612,649.362,10914.135,18.128,3930.807,1970.620,22.973,180.507,1669.068,10971.655,107.375,221.165,80.604,12413.767,828.055,2824.461,3373.670,51796.345
2025-10-07T12:00Z,2025-10-07 14:00,3624.990,617.312,11191.938,19.019,3829.335,1441.568,204.245,209.208,1684.895,11024.263,107.377,224.545,80.261,11113.810,824.980,3143.689,3531.809,51431.676
2025-10-07T13:00Z,2025-10-07 15:00,3730.125,580.000,11471.323,20.419,3676.108,751.192,325.165,232.477,1691.094,11102.320,107.308,242.548,81.335,8217.149,829.487,3046.582,3792.021,49145.461
2025-10-07T14:00Z,2025-10-07 16:00,4000.870,577.075,12078.288,20.341,3700.330,115.148,668.053,91.080,1669.120,11258.022,107.275,260.285,82.810,4937.177,821.773,3387.345,3937.300,47597.144
2025-10-07T15:00Z,2025-10-07 17:00,4459.853,577.293,12755.792,20.339,4136.552,9.745,2683.395,150.640,1697.439,11477.497,107.340,259.357,82.672,2030.137,835.842,3311.149,3909.513,48494.811
2025-10-07T16:00Z,2025-10-07 18:00,4709.005,583.112,13046.960,20.625,4398.318,1.982,4346.868,263.450,1840.425,11967.760,133.780,244.020,82.484,240.242,856.115,3176.170,4360.621,50269.954
2025-10-07T17:00Z,2025-10-07 19:00,4718.741,568.408,12580.452,20.916,4505.842,1.333,4406.023,319.095,1860.474,12013.757,218.243,151.108,82.650,64.289,865.433,2902.273,4667.066,49944.769
2025-10-07T18:00Z,2025-10-07 20:00,4573.239,588.805,12536.760,21.443,4490.613,12.675,3008.065,238.550,1699.817,12004.840,126.233,166.637,82.738,53.665,862.967,3210.769,5256.120,48921.260
2025-10-07T19:00Z,2025-10-07 21:00,4253.539,607.372,11642.590,23.239,4219.865,486.597,440.572,65.377,1682.842,11950.955,107.410,204.050,82.696,12.609,855.630,3294.070,5653.412,45096.228
2025-10-07T20:00Z,2025-10-07 22:00,4019.582,637.445,11416.073,25.733,4141.545,1350.572,110.537,91.362,1667.510,11590.710,107.308,219.882,82.744,11.352,858.778,3130.554,5788.499,43899.614
2025-10-07T21:00Z,2025-10-07 23:00,3852.242,526.438,11157.868,26.818,3735.775,1783.928,112.088,164.833,1688.149,11598.423,107.410,223.458,82.875,10.864,861.065,2796.934,5768.036,42713.274
2025-10-07T22:00Z,2025-10-08 00:00,3743.463,597.660,10606.495,26.890,3636.115,2627.980,32.748,100.535,1659.154,11443.685,114.267,223.380,83.090,10.250,854.050,2681.315,5672.152,41485.248
2025-10-07T23:00Z,2025-10-08 01:00,3679.946,621.230,10377.560,27.131,3638.967,4730.267,5.695,99.118,1645.264,11003.135,114.172,223.380,82.715,10.554,842.087,2529.186,5456.601,40356.744
2025-10-08T00:00Z,2025-10-08 02:00,3649.197,616.217,9989.745,27.527,3638.642,4804.882,5.397,85.427,1623.634,10360.175,114.205,223.240,81.279,10.250,842.390,2444.660,5365.155,39077.142
2025-10-08T01:00Z,2025-10-08 03:00,3653.941,589.967,10104.283,27.660,3640.795,4890.217,5.298,67.083,1621.158,10363.025,114.205,223.653,82.074,9.963,851.115,2292.052,5039.422,38685.692
2025-10-08T02:00Z,2025-10-08 04:00,3700.878,615.013,10647.033,27.540,3666.467,4143.285,5.013,149.855,1620.884,10562.135,114.140,223.370,81.397,9.751,854.793,2033.794,5007.524,39319.586
2025-10-08T03:00Z,2025-10-08 05:00,3812.073,637.130,11144.275,27.129,3949.850,2261.715,46.520,93.812,1613.949,11576.812,114.205,223.287,81.744,9.968,838.220,2056.348,4811.536,41036.859
2025-10-08T04:00Z,2025-10-08 06:00,4193.357,683.987,12130.475,26.344,4380.660,177.910,1276.310,179.572,1646.574,11751.695,114.272,223.218,79.298,15.503,835.632,1929.753,4758.097,44224.748
2025-10-08T05:00Z,2025-10-08 07:00,4462.025,659.700,12827.772,26.406,4529.632,2.607,3632.622,230.062,1775.141,12031.307,127.767,223.637,75.611,155.008,830.567,1761.005,4700.320,48048.587
2025-10-08T06:00Z,2025-10-08 08:00,4577.911,625.697,12559.682,26.135,4551.542,4.585,3112.008,215.637,1751.972,11971.052,151.642,223.565,75.719,2328.019,837.175,1598.325,4501.203,49107.288
2025-10-08T07:00Z,2025-10-08 09:00,4434.790,609.620,12162.073,23.521,4515.235,83.490,830.257,77.703,1676.836,11625.103,114.608,223.387,75.013,6688.558,841.670,1103.364,3869.263,48871.000
2025-10-08T08:00Z,2025-10-08 10:00,4050.024,637.300,11989.302,23.086,4253.238,389.803,456.605,41.807,1639.086,11458.403,114.355,223.315,76.843,11877.380,838.930,944.212,3170.778,51794.664
2025-10-08T09:00Z,2025-10-08 11:00,3740.417,664.790,11489.948,22.343,3893.435,943.152,168.238,81.180,1643.119,11229.115,114.537,223.373,78.312,15813.832,835.595,1111.316,2836.564,53946.113
2025-10-08T10:00Z,2025-10-08 12:00,3604.996,658.925,11235.628,21.825,3546.678,2463.892,19.985,68.980,1606.408,10932.215,114.205,223.352,78.328,17819.088,847.212,1359.432,2778.681,54915.939
2025-10-08T11:00Z,2025-10-08 13:00,3590.636,658.365,10909.718,21.413,3471.970,2865.790,36.648,35.458,1583.231,10737.208,114.172,223.380,79.994,18155.891,860.950,1753.325,2764.968,54997.326
2025-10-08T12:00Z,2025-10-08 14:00,3600.889,652.727,10930.315,21.046,3759.460,2833.878,92.670,28.990,1619.438,10894.390,114.205,223.390,83.275,16465.723,872.058,1993.066,2877.754,54229.396
2025-10-08T13:00Z,2025-10-08 15:00,3676.633,558.100,11190.055,20.946,4088.003,1927.545,111.460,60.418,1603.131,11137.050,114.305,223.407,83.411,13340.386,863.918,2279.938,3276.382,52627.541
2025-10-08T14:00Z,2025-10-08 16:00,4039.169,536.210,12347.625,23.092,4487.382,183.650,954.247,173.688,1630.490,11232.573,114.205,223.968,83.374,8538.494,881.125,2052.500,3086.470,50404.611
2025-10-08T15:00Z,2025-10-08 17:00,4441.475,659.372,13530.663,23.348,4982.538,1.768,3599.670,301.748,1682.525,11531.885,114.373,269.402,81.925,3341.028,905.928,2276.295,2643.821,50385.994
2025-10-08T16:00Z,2025-10-08 18:00,4694.805,687.268,14212.150,24.007,5324.245,3.308,5018.695,453.445,1708.392,11697.718,177.897,276.168,75.121,371.964,920.462,1883.983,2649.352,50175.672
2025-10-08T17:00Z,2025-10-08 19:00,4734.148,667.250,14440.015,24.682,5335.148,3.953,5380.560,533.367,1723.798,11720.302,376.960,275.938,61.895,106.765,918.170,1520.368,2741.021,50560.386
2025-10-08T18:00Z,2025-10-08 20:00,4606.083,701.800,13986.175,25.224,5320.512,7.777,4171.260,470.257,1689.700,11892.292,191.778,251.072,61.821,33.610,909.207,1592.673,3250.386,49153.854
2025-10-08T19:00Z,2025-10-08 21:00,4377.696,643.097,13025.757,25.734,5222.273,7.047,1727.452,282.928,1640.268,11927.642,114.340,224.700,61.785,13.205,899.365,1651.650,3401.490,45239.384
2025-10-08T20:00Z,2025-10-08 22:00,4143.990,628.790,12372.830,26.190,5094.995,67.047,543.080,275.370,1624.481,11693.827,114.270,223.282,61.384,10.106,887.582,1947.851,3621.741,43269.770
2025-10-08T21:00Z,2025-10-08 23:00,3933.145,637.060,11972.720,26.479,4734.298,191.670,254.898,219.615,1618.733,11558.230,114.275,223.390,73.919,9.337,886.150,2039.747,3864.279,42166.273
2025-10-08T22:00Z,2025-10-09 00:00,3789.555,619.040,11476.423,26.575,4502.948,586.578,9.598,33.322,1550.391,11571.698,115.778,223.335,82.103,9.098,898.280,1620.344,4085.753,40614.239
2025-10-08T23:00Z,2025-10-09 01:00,3746.226,630.820,11339.952,26.613,4549.515,1986.648,11.265,38.320,1550.952,11474.615,115.780,223.330,82.517,9.787,901.045,1319.588,3927.733,39948.058
2025-10-09T00:00Z,2025-10-09 02:00,3699.815,638.885,11200.345,26.429,4555.892,3683.173,15.610,84.785,1547.217,11418.882,115.780,223.430,81.179,9.691,896.967,1396.447,3677.651,39589.007
2025-10-09T01:00Z,2025-10-09 03:00,3697.660,578.767,11166.510,26.182,4502.833,3834.273,12.387,74.410,1545.545,11149.395,115.680,223.320,79.404,9.857,894.303,1495.470,3638.779,39210.502
2025-10-09T02:00Z,2025-10-09 04:00,3768.157,581.885,11314.667,25.988,4221.890,2877.420,32.625,101.310,1542.149,11385.920,115.805,223.282,79.785,9.771,856.857,1361.950,3737.088,39359.129
2025-10-09T03:00Z,2025-10-09 05:00,3907.583,559.175,11779.103,25.685,4198.875,848.975,164.352,145.102,1536.921,11665.568,116.052,223.197,79.764,10.570,862.120,1434.749,3833.495,40542.311
